Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
PRR13	ENST00000549068.1	proline rich 13 	387	1	0	1	0	1	hsa-miR-3200-3p	0.0086	0.0599	0.3191	-0.33	-0.35	N/A
CPNE3	ENST00000198765.4	copine III 	756	1	1	0	0	1	hsa-miR-3200-3p	0.0215	0.1403	0.5631	-0.33	-0.34	N/A
ATP5E	ENST00000243997.3	ATP synthase, H+ transporting, mitochondrial F1 complex, epsilon subunit 	575	1	1	0	0	2	hsa-miR-3200-3p	0.0082	0.0572	0.3081	-0.33	-0.58	N/A
CXorf36	ENST00000398000.2	chromosome X open reading frame 36 	5	2	1	0	1	1	hsa-miR-3200-3p	0.0140	0.0986	0.5540	-0.33	-0.33	N/A
C1orf52	ENST00000471115.1	chromosome 1 open reading frame 52 	1516	2	1	1	0	1	hsa-miR-3200-3p	0.0062	0.0428	0.2194	-0.33	-0.95	N/A
AC008443.1	ENST00000599439.1	CDNA: FLJ23158 fis, clone LNG09623; Uncharacterized protein  	109	1	0	1	0	0	hsa-miR-3200-3p	0.0144	0.0977	0.4545	-0.33	-0.33	N/A
CCDC96	ENST00000310085.4	coiled-coil domain containing 96 	62	1	1	0	0	0	hsa-miR-3200-3p	0.0069	0.0498	0.3154	-0.33	-0.49	N/A
HSD17B14	ENST00000263278.4	hydroxysteroid (17-beta) dehydrogenase 14 	39	1	0	1	0	0	hsa-miR-3200-3p	0.0128	0.0877	0.4182	-0.33	-0.33	N/A
AC024257.1	ENST00000598930.1	CDNA FLJ26186 fis, clone ADG04757; Uncharacterized protein  	5	1	0	1	0	0	hsa-miR-3200-3p	0.0189	0.1257	0.5384	-0.33	-0.33	N/A
PRX	ENST00000291825.7	periaxin 	17	3	1	0	2	7	hsa-miR-3200-3p	0.0188	0.1352	0.8603	-0.33	-0.33	N/A
RPS6KB1	ENST00000225577.4	ribosomal protein S6 kinase, 70kDa, polypeptide 1 	16	2	0	2	0	0	hsa-miR-3200-3p	0.0282	0.1927	0.9454	-0.33	-0.33	N/A
C10orf67	ENST00000323327.4	chromosome 10 open reading frame 67 	5	1	0	1	0	0	hsa-miR-3200-3p	0.0264	0.1669	0.5967	-0.33	-0.33	N/A
MUC7	ENST00000304887.5	mucin 7, secreted 	5	1	0	1	0	0	hsa-miR-3200-3p	0.0136	0.0924	0.4294	-0.33	-0.33	N/A
GNAZ	ENST00000248996.4	guanine nucleotide binding protein (G protein), alpha z polypeptide 	50	1	1	0	0	1	hsa-miR-3200-3p	0.0147	0.1009	0.4979	-0.32	-0.32	N/A
SURF4	ENST00000545297.1	surfeit 4 	3667	2	0	2	0	1	hsa-miR-3200-3p	0.0186	0.1292	0.6692	-0.32	-0.37	N/A
C1D	ENST00000355848.3	C1D nuclear receptor corepressor 	12	1	0	1	0	0	hsa-miR-3200-3p	0.0047	0.0339	0.2059	-0.32	-0.32	N/A
FOXF2	ENST00000259806.1	forkhead box F2 	2955	1	1	0	0	1	hsa-miR-3200-3p	0.0071	0.0508	0.3090	-0.32	-0.32	N/A
CCDC146	ENST00000285871.4	coiled-coil domain containing 146 	24	1	0	1	0	0	hsa-miR-3200-3p	0.0189	0.1320	0.7041	-0.32	-0.32	N/A
PCDH7	ENST00000543491.1	protocadherin 7 	95	1	1	0	0	1	hsa-miR-3200-3p	0.0228	0.1555	0.7728	-0.32	-0.37	N/A
RP11-793H13.10	ENST00000591834.1	Uncharacterized protein  	14	1	0	1	0	0	hsa-miR-3200-3p	0.0109	0.0752	0.3754	-0.32	-0.32	N/A
NFAM1	ENST00000329021.5	NFAT activating protein with ITAM motif 1 	7	1	1	0	0	1	hsa-miR-3200-3p	0.0440	0.2661	0.9255	-0.32	-0.32	N/A
ACYP2	ENST00000303536.4	acylphosphatase 2, muscle type 	334	1	0	1	0	0	hsa-miR-3200-3p	0.0156	0.1046	0.4632	-0.32	-0.32	N/A
ZIK1	ENST00000307468.4	zinc finger protein interacting with K protein 1 	64	1	0	1	0	0	hsa-miR-3200-3p	0.0135	0.0925	0.4569	-0.32	-0.41	N/A
GTF2E1	ENST00000283875.5	general transcription factor IIE, polypeptide 1, alpha 56kDa 	218	1	1	0	0	0	hsa-miR-3200-3p	0.0150	0.1031	0.5088	-0.32	-0.32	N/A
TIFAB	ENST00000537858.1	TRAF-interacting protein with forkhead-associated domain, family member B 	5	2	0	2	0	0	hsa-miR-3200-3p	0.0176	0.1229	0.6698	-0.31	-0.31	N/A
GULP1	ENST00000409843.1	GULP, engulfment adaptor PTB domain containing 1 	196	1	0	1	0	1	hsa-miR-3200-3p	0.0270	0.1748	0.7026	-0.31	-0.31	N/A
C10orf53	ENST00000374112.3	chromosome 10 open reading frame 53 	5	1	0	1	0	0	hsa-miR-3200-3p	0.0219	0.1421	0.5504	-0.31	-0.31	N/A
EGLN3	ENST00000250457.3	egl-9 family hypoxia-inducible factor 3 	71	1	0	1	0	0	hsa-miR-3200-3p	0.0353	0.2117	0.6527	-0.31	-0.32	N/A
MITF	ENST00000328528.6	microphthalmia-associated transcription factor 	593	2	0	2	0	0	hsa-miR-3200-3p	0.0266	0.1743	0.7326	-0.31	-0.33	N/A
CHST1	ENST00000308064.2	carbohydrate (keratan sulfate Gal-6) sulfotransferase 1 	5	2	0	1	1	0	hsa-miR-3200-3p	0.0083	0.0596	0.3646	-0.31	-0.31	N/A
CIZ1	ENST00000372954.1	CDKN1A interacting zinc finger protein 1 	1749	1	0	0	1	0	hsa-miR-3200-3p	0.0118	0.0849	0.5242	-0.31	-0.31	N/A
PDE4D	ENST00000340635.6	phosphodiesterase 4D, cAMP-specific 	747	3	0	3	0	0	hsa-miR-3200-3p	0.0250	0.1741	0.9180	-0.31	-0.42	N/A
KDM2B	ENST00000536437.1	lysine (K)-specific demethylase 2B 	647	1	0	1	0	0	hsa-miR-3200-3p	0.0171	0.1138	0.4941	-0.31	-0.33	N/A
SLAMF7	ENST00000359331.4	SLAM family member 7 	5	1	0	1	0	1	hsa-miR-3200-3p	0.0144	0.0979	0.4609	-0.31	-0.31	N/A
ZNF587	ENST00000339656.5	zinc finger protein 587 	52	2	1	1	0	2	hsa-miR-3200-3p	0.0408	0.2713	1.2250	-0.31	-0.39	N/A
KCNJ6	ENST00000609713.1	potassium inwardly-rectifying channel, subfamily J, member 6 	5	5	0	2	3	7	hsa-miR-3200-3p	0.0504	0.3462	1.8662	-0.31	-0.31	N/A
C10orf40	ENST00000521074.1	chromosome 10 open reading frame 40 	5	1	1	0	0	0	hsa-miR-3200-3p	0.0085	0.0599	0.3200	-0.31	-0.31	N/A
DHH	ENST00000266991.2	desert hedgehog 	5	1	0	1	0	1	hsa-miR-3200-3p	0.0144	0.0989	0.4964	-0.30	-0.30	N/A
RNF152	ENST00000312828.3	ring finger protein 152 	57	3	1	0	2	0	hsa-miR-3200-3p	0.0206	0.1433	0.7685	-0.30	-0.40	N/A
LL22NC03-63E9.3	ENST00000407120.1	Uncharacterized protein  	5	1	0	1	0	1	hsa-miR-3200-3p	0.0204	0.1416	0.7579	-0.30	-0.30	N/A
ZNF808	ENST00000359798.4	zinc finger protein 808 	5	2	0	2	0	0	hsa-miR-3200-3p	0.0106	0.0766	0.4864	-0.30	-0.30	N/A
CMKLR1	ENST00000312143.7	chemokine-like receptor 1 	5	2	0	2	0	2	hsa-miR-3200-3p	0.0314	0.2142	1.0495	-0.30	-0.30	N/A
SLC30A8	ENST00000427715.2	solute carrier family 30 (zinc transporter), member 8 	5	1	1	0	0	0	hsa-miR-3200-3p	0.0224	0.1447	0.5556	-0.30	-0.30	N/A
RAD1	ENST00000382038.2	RAD1 homolog (S. pombe) 	584	2	0	1	1	1	hsa-miR-3200-3p	0.0163	0.1111	0.5371	-0.30	-0.43	N/A
LAMB1	ENST00000393561.1	laminin, beta 1 	197	1	0	0	1	0	hsa-miR-3200-3p	0.0040	0.0292	0.1843	-0.30	-0.30	N/A
CCND3	ENST00000372991.4	cyclin D3 	271	1	0	1	0	0	hsa-miR-3200-3p	0.0118	0.0810	0.3980	-0.30	-0.30	N/A
POLR1B	ENST00000409894.3	polymerase (RNA) I polypeptide B, 128kDa 	996	1	0	1	0	0	hsa-miR-3200-3p	0.0174	0.1151	0.4814	-0.30	-0.32	N/A
AMBN	ENST00000322937.6	ameloblastin (enamel matrix protein) 	5	1	0	1	0	0	hsa-miR-3200-3p	0.0162	0.1093	0.4902	-0.30	-0.30	N/A
ZNF169	ENST00000481550.2	zinc finger protein 169 	12	1	0	1	0	1	hsa-miR-3200-3p	0.0207	0.1390	0.6420	-0.30	-0.31	N/A
PABPN1	ENST00000397276.2	poly(A) binding protein, nuclear 1 	110	1	0	1	0	0	hsa-miR-3200-3p	0.0177	0.1206	0.5747	-0.30	-0.30	N/A
TMEM110	ENST00000355083.5	transmembrane protein 110 	306	3	1	2	0	2	hsa-miR-3200-3p	0.0220	0.1568	0.9218	-0.30	-0.47	N/A
DCLRE1C	ENST00000378289.4	DNA cross-link repair 1C 	29	1	1	0	0	0	hsa-miR-3200-3p	0.0042	0.0303	0.1918	-0.30	-0.30	N/A
NR6A1	ENST00000487099.2	nuclear receptor subfamily 6, group A, member 1 	1082	2	0	2	0	1	hsa-miR-3200-3p	0.0346	0.2378	1.1884	-0.30	-0.30	N/A
SLC25A32	ENST00000297578.4	solute carrier family 25 (mitochondrial folate carrier), member 32 	554	2	0	0	2	1	hsa-miR-3200-3p	0.0071	0.0509	0.3051	-0.30	-0.36	N/A
ZIC4	ENST00000383075.3	Zic family member 4 	5	1	1	0	0	0	hsa-miR-3200-3p	0.0141	0.0981	0.5082	-0.30	-0.30	N/A
HDAC11	ENST00000433119.1	histone deacetylase 11 	443	1	0	1	0	0	hsa-miR-3200-3p	0.0253	0.1642	0.6573	-0.30	-0.30	N/A
TSPYL1	ENST00000368608.3	TSPY-like 1 	2195	2	0	1	1	3	hsa-miR-3200-3p	0.0198	0.1325	0.5990	-0.30	-0.30	N/A
HERC4	ENST00000277817.6	HECT and RLD domain containing E3 ubiquitin protein ligase 4 	1138	1	0	1	0	0	hsa-miR-3200-3p	0.0148	0.1003	0.4631	-0.29	-0.29	N/A
BTF3L4	ENST00000489308.2	basic transcription factor 3-like 4 	1245	2	0	1	1	0	hsa-miR-3200-3p	0.0089	0.0621	0.3297	-0.29	-0.42	N/A
ZNF81	ENST00000338637.7	zinc finger protein 81 	10	2	1	1	0	1	hsa-miR-3200-3p	0.0377	0.2535	1.1590	-0.29	-0.29	N/A
NGDN	ENST00000397154.3	neuroguidin, EIF4E binding protein 	679	1	0	1	0	0	hsa-miR-3200-3p	0.0135	0.0916	0.4270	-0.29	-0.29	N/A
ZNF701	ENST00000540331.1	zinc finger protein 701 	15	2	0	2	0	2	hsa-miR-3200-3p	0.0170	0.1230	0.8025	-0.29	-0.29	N/A
PRDM7	ENST00000325921.6	PR domain containing 7 	5	1	0	1	0	0	hsa-miR-3200-3p	0.0049	0.0351	0.2116	-0.29	-0.29	N/A
TMEM174	ENST00000296776.5	transmembrane protein 174 	5	1	0	1	0	0	hsa-miR-3200-3p	0.0123	0.0842	0.4113	-0.29	-0.29	N/A
MAP4K5	ENST00000013125.4	mitogen-activated protein kinase kinase kinase kinase 5 	634	2	0	2	0	0	hsa-miR-3200-3p	0.0247	0.1596	0.6094	-0.29	-0.55	N/A
ZNF813	ENST00000396403.4	zinc finger protein 813 	10	3	0	2	1	1	hsa-miR-3200-3p	0.0181	0.1313	0.8618	-0.29	-0.29	N/A
LMLN	ENST00000330198.4	leishmanolysin-like (metallopeptidase M8 family) 	18	1	1	0	0	0	hsa-miR-3200-3p	0.0309	0.1926	0.6706	-0.29	-0.29	N/A
CALN1	ENST00000329008.5	calneuron 1 	5	2	1	1	0	2	hsa-miR-3200-3p	0.0398	0.2628	1.1054	-0.29	-0.29	N/A
RIPPLY1	ENST00000276173.4	ripply transcriptional repressor 1 	14	1	0	1	0	0	hsa-miR-3200-3p	0.0134	0.0912	0.4259	-0.29	-0.29	N/A
SLC25A53	ENST00000357421.4	solute carrier family 25, member 53 	15	2	0	1	1	1	hsa-miR-3200-3p	0.0289	0.1878	0.7775	-0.29	-0.40	N/A
KRTAP5-10	ENST00000398531.1	keratin associated protein 5-10 	5	1	0	1	0	0	hsa-miR-3200-3p	0.0109	0.0753	0.3758	-0.28	-0.28	N/A
PFN2	ENST00000239940.7	profilin 2 	2184	1	0	1	0	0	hsa-miR-3200-3p	0.0240	0.1552	0.6092	-0.28	-0.29	N/A
B3GALT5	ENST00000380620.4	UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 5 	5	3	1	1	1	2	hsa-miR-3200-3p	0.0210	0.1478	0.8376	-0.28	-0.28	N/A
HOXC4	ENST00000430889.2	Homeobox protein Hox-C4  	508	1	0	1	0	0	hsa-miR-3200-3p	0.0159	0.1067	0.4689	-0.28	-0.28	N/A
ELP6	ENST00000296149.4	elongator acetyltransferase complex subunit 6 	92	1	0	1	0	0	hsa-miR-3200-3p	0.0132	0.0898	0.4226	-0.28	-0.28	N/A
KRTAP5-2	ENST00000412090.1	keratin associated protein 5-2 	5	1	0	1	0	0	hsa-miR-3200-3p	0.0127	0.0867	0.4123	-0.28	-0.28	N/A
VPS37D	ENST00000451519.1	vacuolar protein sorting 37 homolog D (S. cerevisiae) 	173	1	1	0	0	0	hsa-miR-3200-3p	0.0024	0.0172	0.1146	-0.28	-0.28	N/A
RP11-362K2.2	ENST00000546977.1	Protein LOC100506869  	5	1	0	0	1	0	hsa-miR-3200-3p	0.0046	0.0336	0.2299	-0.28	-0.28	N/A
SYT11	ENST00000368324.4	synaptotagmin XI 	750	1	0	1	0	1	hsa-miR-3200-3p	0.0216	0.1463	0.6996	-0.28	-0.28	N/A
C18orf25	ENST00000282059.6	chromosome 18 open reading frame 25 	688	1	1	0	0	0	hsa-miR-3200-3p	0.0234	0.1588	0.7599	-0.28	-0.29	N/A
BTG2	ENST00000290551.4	BTG family, member 2 	758	1	0	1	0	0	hsa-miR-3200-3p	0.0325	0.1987	0.6442	-0.28	-0.28	N/A
TNFAIP8L3	ENST00000327536.5	tumor necrosis factor, alpha-induced protein 8-like 3 	259	2	0	2	0	2	hsa-miR-3200-3p	0.0106	0.0741	0.3910	-0.28	-0.46	N/A
COTL1	ENST00000262428.4	coactosin-like 1 (Dictyostelium) 	6558	1	0	1	0	0	hsa-miR-3200-3p	0.0134	0.0911	0.4256	-0.28	-0.28	N/A
SLC1A2	ENST00000278379.3	solute carrier family 1 (glial high affinity glutamate transporter), member 2 	5	2	0	0	2	2	hsa-miR-3200-3p	0.0265	0.1867	1.0640	-0.28	-0.28	N/A
GYG2	ENST00000381163.3	glycogenin 2 	67	1	1	0	0	0	hsa-miR-3200-3p	0.0218	0.1288	0.3892	-0.28	-0.57	N/A
NTRK2	ENST00000395882.1	neurotrophic tyrosine kinase, receptor, type 2 	48	1	1	0	0	0	hsa-miR-3200-3p	0.0215	0.1432	0.6308	-0.28	-0.28	N/A
ECI1	ENST00000301729.4	enoyl-CoA delta isomerase 1 	840	1	0	0	1	0	hsa-miR-3200-3p	0.0030	0.0215	0.1396	-0.28	-0.28	N/A
ZNF417	ENST00000312026.5	zinc finger protein 417 	19	2	1	1	0	1	hsa-miR-3200-3p	0.0321	0.2151	1.0035	-0.28	-0.38	N/A
L1TD1	ENST00000498273.1	LINE-1 type transposase domain containing 1 	5	1	0	1	0	0	hsa-miR-3200-3p	0.0179	0.1251	0.6677	-0.28	-0.28	N/A
GLIS2	ENST00000262366.3	GLIS family zinc finger 2 	17	1	1	0	0	0	hsa-miR-3200-3p	0.0297	0.1894	0.7301	-0.28	-0.28	N/A
FAM114A1	ENST00000358869.2	family with sequence similarity 114, member A1 	1504	2	0	1	1	0	hsa-miR-3200-3p	0.0185	0.1292	0.6951	-0.28	-0.32	N/A
NAGA	ENST00000396398.3	N-acetylgalactosaminidase, alpha- 	841	1	1	0	0	0	hsa-miR-3200-3p	0.0077	0.0536	0.2863	-0.28	-0.36	N/A
AGO4	ENST00000373210.3	argonaute RISC catalytic component 4 	96	2	0	1	1	0	hsa-miR-3200-3p	0.0253	0.1657	0.7348	-0.28	-0.35	N/A
ANO6	ENST00000320560.8	anoctamin 6 	2262	1	0	1	0	0	hsa-miR-3200-3p	0.0227	0.1501	0.6466	-0.28	-0.28	N/A
CLHC1	ENST00000406437.2	clathrin heavy chain linker domain containing 1 	21	1	1	0	0	2	hsa-miR-3200-3p	0.0068	0.0492	0.3268	-0.27	-0.34	N/A
GRAMD3	ENST00000285689.3	GRAM domain containing 3 	232	1	0	1	0	0	hsa-miR-3200-3p	0.0250	0.1587	0.5767	-0.27	-0.28	N/A
ARL13B	ENST00000535334.1	ADP-ribosylation factor-like 13B 	23	1	0	1	0	1	hsa-miR-3200-3p	0.0227	0.1486	0.6108	-0.27	-0.27	N/A
SLC4A1	ENST00000262418.6	solute carrier family 4 (anion exchanger), member 1 	5	2	1	0	1	2	hsa-miR-3200-3p	0.0160	0.1137	0.6748	-0.27	-0.27	N/A
C4orf26	ENST00000311623.4	chromosome 4 open reading frame 26 	5	1	0	1	0	0	hsa-miR-3200-3p	0.0225	0.1461	0.5707	-0.27	-0.27	N/A
CTD-2368P22.1	ENST00000550135.1	HCG1811579; Uncharacterized protein  	25	1	1	0	0	2	hsa-miR-3200-3p	0.0127	0.0911	0.5547	-0.27	-0.27	N/A
CYP4F31P	ENST00000416266.1	cytochrome P450, family 4, subfamily F, polypeptide 31, pseudogene 	5	1	0	1	0	1	hsa-miR-3200-3p	0.0205	0.1348	0.5530	-0.27	-0.27	N/A
CCDC163P	ENST00000490551.3	coiled-coil domain containing 163, pseudogene 	128	1	0	1	0	0	hsa-miR-3200-3p	0.0070	0.0497	0.2786	-0.27	-0.27	N/A
ARL5C	ENST00000269586.7	ADP-ribosylation factor-like 5C 	2	1	0	1	0	0	hsa-miR-3200-3p	0.0332	0.2026	0.6524	-0.27	-0.27	N/A
SIMC1	ENST00000443967.1	SUMO-interacting motifs containing 1 	75	2	0	0	2	0	hsa-miR-3200-3p	0.0036	0.0262	0.1770	-0.27	-0.37	N/A
CHIC1	ENST00000373504.6	cysteine-rich hydrophobic domain 1 	16	2	0	1	1	0	hsa-miR-3200-3p	0.0102	0.0732	0.4486	-0.27	-0.27	N/A
AGPAT9	ENST00000395226.2	1-acylglycerol-3-phosphate O-acyltransferase 9 	89	1	0	1	0	0	hsa-miR-3200-3p	0.0110	0.0761	0.3785	-0.27	-0.27	N/A
LPAR1	ENST00000374431.3	lysophosphatidic acid receptor 1 	2111	2	0	1	1	0	hsa-miR-3200-3p	0.0058	0.0420	0.2717	-0.27	-0.28	N/A
F2R	ENST00000319211.4	coagulation factor II (thrombin) receptor 	1104	1	0	1	0	0	hsa-miR-3200-3p	0.0090	0.0647	0.3897	-0.27	-0.27	N/A
COL10A1	ENST00000243222.4	collagen, type X, alpha 1 	5	1	0	1	0	0	hsa-miR-3200-3p	0.0211	0.1446	0.7131	-0.26	-0.26	N/A
DRD1	ENST00000393752.2	dopamine receptor D1 	7	1	0	1	0	0	hsa-miR-3200-3p	0.0346	0.2160	0.7904	-0.26	-0.26	N/A
RBM11	ENST00000400577.3	RNA binding motif protein 11 	79	1	0	1	0	0	hsa-miR-3200-3p	0.0158	0.1029	0.4086	-0.26	-0.36	N/A
NTRK1	ENST00000368196.3	neurotrophic tyrosine kinase, receptor, type 1 	5	1	0	1	0	0	hsa-miR-3200-3p	0.0034	0.0248	0.1594	-0.26	-0.26	N/A
C3orf72	ENST00000383165.3	chromosome 3 open reading frame 72 	11	1	1	0	0	1	hsa-miR-3200-3p	0.0216	0.1426	0.6084	-0.26	-0.26	N/A
UQCR10	ENST00000401406.3	ubiquinol-cytochrome c reductase, complex III subunit X 	6196	1	0	0	1	1	hsa-miR-3200-3p	0.0008	0.0057	0.0407	-0.26	-0.30	N/A
NPFFR1	ENST00000277942.6	neuropeptide FF receptor 1 	5	1	1	0	0	3	hsa-miR-3200-3p	0.0521	0.3150	1.1417	-0.26	-0.26	N/A
NUDT4	ENST00000337179.5	nudix (nucleoside diphosphate linked moiety X)-type motif 4 	41	1	0	1	0	0	hsa-miR-3200-3p	0.0109	0.0765	0.4077	-0.26	-0.26	N/A
MTRF1L	ENST00000367231.5	mitochondrial translational release factor 1-like 	7	2	0	1	1	0	hsa-miR-3200-3p	0.0125	0.0886	0.5090	-0.26	-0.26	N/A
FBN1	ENST00000316623.5	fibrillin 1 	798	1	1	0	0	0	hsa-miR-3200-3p	0.0348	0.2250	0.9178	-0.26	-0.26	N/A
FZD3	ENST00000240093.3	frizzled family receptor 3 	192	1	0	1	0	2	hsa-miR-3200-3p	0.0292	0.2033	1.1133	-0.26	-0.27	N/A
C9orf139	ENST00000314330.2	chromosome 9 open reading frame 139 	5	1	0	1	0	1	hsa-miR-3200-3p	0.0239	0.1620	0.7852	-0.26	-0.26	N/A
MAPK10	ENST00000395169.3	mitogen-activated protein kinase 10 	5	1	0	1	0	2	hsa-miR-3200-3p	0.0377	0.2393	0.9515	-0.26	-0.26	N/A
DIRC1	ENST00000308100.4	disrupted in renal carcinoma 1 	5	1	0	0	1	0	hsa-miR-3200-3p	0.0037	0.0264	0.1671	-0.26	-0.26	N/A
RNF169	ENST00000299563.4	ring finger protein 169 	204	2	0	1	1	0	hsa-miR-3200-3p	0.0331	0.2283	1.2207	-0.26	-0.29	N/A
WNT2B	ENST00000369686.5	wingless-type MMTV integration site family, member 2B 	5	1	1	0	0	2	hsa-miR-3200-3p	0.0295	0.2044	1.1075	-0.26	-0.26	N/A
SNX31	ENST00000311812.2	sorting nexin 31 	5	1	0	0	1	1	hsa-miR-3200-3p	0.0051	0.0374	0.2518	-0.26	-0.26	N/A
SIRPG	ENST00000381580.1	signal-regulatory protein gamma 	5	1	0	1	0	0	hsa-miR-3200-3p	0.0096	0.0669	0.3461	-0.26	-0.26	N/A
GRM7	ENST00000486284.1	glutamate receptor, metabotropic 7 	5	1	0	1	0	0	hsa-miR-3200-3p	0.0126	0.0883	0.4846	-0.26	-0.26	N/A
PLEKHA8	ENST00000449726.1	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 8 	661	1	0	1	0	2	hsa-miR-3200-3p	0.0290	0.1894	0.7984	-0.26	-0.26	N/A
NR1I2	ENST00000393716.2	nuclear receptor subfamily 1, group I, member 2 	14	1	0	1	0	1	hsa-miR-3200-3p	0.0190	0.1322	0.6997	-0.26	-0.26	N/A
ZC3H8	ENST00000409573.2	zinc finger CCCH-type containing 8 	216	1	0	1	0	0	hsa-miR-3200-3p	0.0274	0.1745	0.6563	-0.26	-0.26	N/A
ZNF845	ENST00000458035.1	zinc finger protein 845 	67	3	0	2	1	0	hsa-miR-3200-3p	0.0110	0.0804	0.5376	-0.26	-0.29	N/A
SETD2	ENST00000409792.3	SET domain containing 2 	196	1	0	1	0	0	hsa-miR-3200-3p	0.0113	0.0802	0.4585	-0.25	-0.27	N/A
DYX1C1	ENST00000457155.2	dyslexia susceptibility 1 candidate 1 	5	1	0	0	1	0	hsa-miR-3200-3p	0.0017	0.0122	0.0836	-0.25	-0.25	N/A
DCUN1D4	ENST00000334635.5	DCN1, defective in cullin neddylation 1, domain containing 4 	1118	1	0	1	0	0	hsa-miR-3200-3p	0.0201	0.1336	0.5797	-0.25	-0.26	N/A
SMIM20	ENST00000514384.1	small integral membrane protein 20 	2638	1	0	0	1	0	hsa-miR-3200-3p	0.0028	0.0200	0.1308	-0.25	-0.26	N/A
PHF20	ENST00000439301.1	PHD finger protein 20 	191	3	0	3	0	1	hsa-miR-3200-3p	0.0238	0.1650	0.8544	-0.25	-0.39	N/A
MSANTD3	ENST00000395067.2	Myb/SANT-like DNA-binding domain containing 3 	78	4	0	2	2	0	hsa-miR-3200-3p	0.0169	0.1171	0.6081	-0.25	-0.53	N/A
CYB561	ENST00000584031.1	cytochrome b561 	10	1	0	1	0	0	hsa-miR-3200-3p	0.0278	0.1749	0.6185	-0.25	-0.25	N/A
ALKBH5	ENST00000399138.4	alkB, alkylation repair homolog 5 (E. coli) 	2211	1	0	1	0	0	hsa-miR-3200-3p	0.0116	0.0822	0.4785	-0.25	-0.25	N/A
RNASEH2A	ENST00000221486.4	ribonuclease H2, subunit A 	1519	1	0	1	0	0	hsa-miR-3200-3p	0.0178	0.1151	0.4513	-0.25	-0.33	N/A
CXCL12	ENST00000343575.6	chemokine (C-X-C motif) ligand 12 	719	1	0	1	0	0	hsa-miR-3200-3p	0.0127	0.0890	0.4869	-0.25	-0.25	N/A
ZNF321P	ENST00000391777.3	zinc finger protein 321, pseudogene 	14	1	0	1	0	2	hsa-miR-3200-3p	0.0061	0.0438	0.2755	-0.25	-0.33	N/A
CHCHD2	ENST00000395422.3	coiled-coil-helix-coiled-coil-helix domain containing 2 	672	1	0	0	1	0	hsa-miR-3200-3p	0.0018	0.0135	0.0918	-0.25	-0.25	N/A
ZNF365	ENST00000395254.3	zinc finger protein 365 	173	1	0	1	0	1	hsa-miR-3200-3p	0.0142	0.0997	0.5494	-0.25	-0.27	N/A
MARCH4	ENST00000273067.4	membrane-associated ring finger (C3HC4) 4, E3 ubiquitin protein ligase 	68	1	1	0	0	0	hsa-miR-3200-3p	0.0108	0.0744	0.3726	-0.25	-0.25	N/A
LSM14B	ENST00000253001.4	LSM14B, SCD6 homolog B (S. cerevisiae) 	700	2	1	1	0	1	hsa-miR-3200-3p	0.0127	0.0895	0.5023	-0.25	-0.50	N/A
SLC17A9	ENST00000370351.4	solute carrier family 17 (vesicular nucleotide transporter), member 9 	504	1	0	1	0	0	hsa-miR-3200-3p	0.0099	0.0693	0.3652	-0.25	-0.25	N/A
RIN2	ENST00000255006.6	Ras and Rab interactor 2 	539	1	1	0	0	0	hsa-miR-3200-3p	0.0085	0.0599	0.3294	-0.25	-0.25	N/A
PRAMEF1	ENST00000332296.7	PRAME family member 1 	5	1	0	1	0	0	hsa-miR-3200-3p	0.0072	0.0517	0.3107	-0.25	-0.25	N/A
BATF2	ENST00000301887.4	basic leucine zipper transcription factor, ATF-like 2 	5	1	0	1	0	1	hsa-miR-3200-3p	0.0128	0.0880	0.4338	-0.25	-0.25	N/A
TP73	ENST00000378280.1	tumor protein p73 	831	3	0	3	0	0	hsa-miR-3200-3p	0.0203	0.1434	0.8171	-0.24	-0.28	N/A
HYAL1	ENST00000395144.2	hyaluronoglucosaminidase 1 	59	1	0	1	0	1	hsa-miR-3200-3p	0.0055	0.0396	0.2422	-0.24	-0.24	N/A
RP11-758M4.1	ENST00000523118.1	Uncharacterized protein  	5	1	0	1	0	0	hsa-miR-3200-3p	0.0111	0.0786	0.4437	-0.24	-0.24	N/A
TIGIT	ENST00000486257.1	T cell immunoreceptor with Ig and ITIM domains 	5	1	0	1	0	1	hsa-miR-3200-3p	0.0392	0.2382	0.8023	-0.24	-0.24	N/A
KDM5A	ENST00000399788.2	lysine (K)-specific demethylase 5A 	118	2	1	0	1	1	hsa-miR-3200-3p	0.0344	0.2135	0.7756	-0.24	-0.32	N/A
DNAJC9	ENST00000372950.4	DnaJ (Hsp40) homolog, subfamily C, member 9 	175	1	0	1	0	0	hsa-miR-3200-3p	0.0131	0.0921	0.5192	-0.24	-0.24	N/A
TNFRSF13C	ENST00000291232.3	tumor necrosis factor receptor superfamily, member 13C 	36	1	0	1	0	1	hsa-miR-3200-3p	0.0202	0.1306	0.5040	-0.24	-0.28	N/A
