Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
TMX3	ENST00000299608.2	thioredoxin-related transmembrane protein 3 	348	1	1	0	0	2	hsa-miR-627-3p				-0.35	-0.37	N/A
SRSF4	ENST00000546138.1	serine/arginine-rich splicing factor 4 	2524	1	1	0	0	0	hsa-miR-627-3p				-0.35	-0.36	N/A
SLC2A2	ENST00000314251.3	solute carrier family 2 (facilitated glucose transporter), member 2 	5	2	1	1	0	1	hsa-miR-627-3p				-0.35	-0.35	N/A
CDK2AP1	ENST00000261692.2	cyclin-dependent kinase 2 associated protein 1 	1047	1	1	0	0	0	hsa-miR-627-3p				-0.35	-0.35	N/A
LILRB5	ENST00000450632.1	leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 5 	5	1	1	0	0	0	hsa-miR-627-3p				-0.35	-0.35	N/A
PSG11	ENST00000401740.1	pregnancy specific beta-1-glycoprotein 11 	5	2	1	0	1	1	hsa-miR-627-3p				-0.35	-0.35	N/A
KIAA1009	ENST00000257766.4	KIAA1009 	7	1	1	0	0	0	hsa-miR-627-3p				-0.35	-0.35	N/A
NPVF	ENST00000222674.2	neuropeptide VF precursor 	5	1	1	0	0	0	hsa-miR-627-3p				-0.35	-0.35	N/A
CHRAC1	ENST00000519533.1	chromatin accessibility complex 1 	560	2	0	1	1	0	hsa-miR-627-3p				-0.35	-0.35	N/A
RALYL	ENST00000517638.1	RALY RNA binding protein-like 	7	3	2	0	1	0	hsa-miR-627-3p				-0.35	-0.35	N/A
TMF1	ENST00000398559.2	TATA element modulatory factor 1 	349	2	1	0	1	0	hsa-miR-627-3p				-0.35	-0.58	N/A
POC1B-GALNT4	ENST00000547474.1	POC1B-GALNT4 readthrough 	275	2	1	1	0	0	hsa-miR-627-3p				-0.35	-0.35	N/A
KRTAP4-9	ENST00000391415.1	keratin associated protein 4-9 	10	3	3	0	0	2	hsa-miR-627-3p				-0.35	-0.77	N/A
MICALCL	ENST00000256186.2	MICAL C-terminal like 	62	3	1	1	1	2	hsa-miR-627-3p				-0.35	-0.39	N/A
RP11-826N14.2	ENST00000512675.1	Uncharacterized protein  	5	1	1	0	0	1	hsa-miR-627-3p				-0.35	-0.35	N/A
CLEC4D	ENST00000299665.2	C-type lectin domain family 4, member D 	5	1	1	0	0	0	hsa-miR-627-3p				-0.34	-0.34	N/A
RP11-169F17.1	ENST00000581862.1	Protein LOC400655  	5	2	1	1	0	0	hsa-miR-627-3p				-0.34	-0.34	N/A
MSX1	ENST00000382723.4	msh homeobox 1 	239	2	1	1	0	0	hsa-miR-627-3p				-0.34	-0.34	N/A
RGS4	ENST00000531057.1	regulator of G-protein signaling 4 	489	2	1	0	1	1	hsa-miR-627-3p				-0.34	-0.36	N/A
CXXC4	ENST00000394767.2	CXXC finger protein 4 	121	2	2	0	0	0	hsa-miR-627-3p				-0.34	-0.35	N/A
PTP4A2	ENST00000602725.1	protein tyrosine phosphatase type IVA, member 2 	5	3	1	2	0	0	hsa-miR-627-3p				-0.34	-0.34	N/A
SMAD7	ENST00000262158.2	SMAD family member 7 	142	2	1	0	1	0	hsa-miR-627-3p				-0.34	-0.35	N/A
CAT	ENST00000241052.4	catalase 	4078	1	1	0	0	1	hsa-miR-627-3p				-0.34	-0.34	N/A
YPEL2	ENST00000312655.4	yippee-like 2 (Drosophila) 	62	3	1	2	0	1	hsa-miR-627-3p				-0.34	-0.34	N/A
ELOVL6	ENST00000394607.3	ELOVL fatty acid elongase 6 	901	8	3	0	5	1	hsa-miR-627-3p				-0.34	-0.42	N/A
TMEM260	ENST00000261556.6	transmembrane protein 260 	44	2	1	1	0	2	hsa-miR-627-3p				-0.34	-0.34	N/A
HIST1H2BF	ENST00000359985.1	histone cluster 1, H2bf 	16	3	1	1	1	0	hsa-miR-627-3p				-0.34	-0.38	N/A
ZBTB11	ENST00000312938.4	zinc finger and BTB domain containing 11 	179	3	2	1	0	1	hsa-miR-627-3p				-0.34	-0.34	N/A
AC024257.1	ENST00000598930.1	CDNA FLJ26186 fis, clone ADG04757; Uncharacterized protein  	5	1	1	0	0	1	hsa-miR-627-3p				-0.34	-0.34	N/A
RAB7A	ENST00000265062.3	RAB7A, member RAS oncogene family 	7894	1	1	0	0	0	hsa-miR-627-3p				-0.34	-0.34	N/A
IL27RA	ENST00000263379.2	interleukin 27 receptor, alpha 	30	1	1	0	0	1	hsa-miR-627-3p				-0.34	-0.34	N/A
TSHZ2	ENST00000371497.5	teashirt zinc finger homeobox 2 	351	2	0	1	1	2	hsa-miR-627-3p				-0.34	-0.34	N/A
ATP11C	ENST00000327569.3	ATPase, class VI, type 11C 	590	1	1	0	0	1	hsa-miR-627-3p				-0.34	-0.34	N/A
PINX1	ENST00000426190.2	PIN2/TERF1 interacting, telomerase inhibitor 1 	224	1	1	0	0	0	hsa-miR-627-3p				-0.34	-0.34	N/A
PDCD5	ENST00000419343.3	programmed cell death 5 	158	3	1	1	1	0	hsa-miR-627-3p				-0.33	-0.33	N/A
MYEF2	ENST00000324324.7	myelin expression factor 2 	358	3	1	1	1	2	hsa-miR-627-3p				-0.33	-0.39	N/A
LAMTOR2	ENST00000368305.4	late endosomal/lysosomal adaptor, MAPK and MTOR activator 2 	3727	1	1	0	0	0	hsa-miR-627-3p				-0.33	-0.33	N/A
WNT2B	ENST00000369686.5	wingless-type MMTV integration site family, member 2B 	5	7	2	1	4	3	hsa-miR-627-3p				-0.33	-0.33	N/A
FGD4	ENST00000427716.2	FYVE, RhoGEF and PH domain containing 4 	38	2	2	0	0	0	hsa-miR-627-3p				-0.33	-0.35	N/A
COMMD3	ENST00000376836.3	COMM domain containing 3 	1268	1	1	0	0	0	hsa-miR-627-3p				-0.33	-0.33	N/A
NECAB1	ENST00000417640.2	N-terminal EF-hand calcium binding protein 1 	5	3	1	1	1	0	hsa-miR-627-3p				-0.33	-0.33	N/A
RPL36AL	ENST00000298289.6	ribosomal protein L36a-like 	105	1	0	1	0	0	hsa-miR-627-3p				-0.33	-0.33	N/A
SCO1	ENST00000255390.5	SCO1 cytochrome c oxidase assembly protein 	1776	4	1	3	0	1	hsa-miR-627-3p				-0.33	-0.73	N/A
ZC3H13	ENST00000242848.4	zinc finger CCCH-type containing 13 	229	1	1	0	0	0	hsa-miR-627-3p				-0.33	-0.33	N/A
ZNF655	ENST00000425063.1	zinc finger protein 655 	709	4	0	2	2	2	hsa-miR-627-3p				-0.33	-0.33	N/A
TAL2	ENST00000334077.3	T-cell acute lymphocytic leukemia 2 	21	3	3	0	0	1	hsa-miR-627-3p				-0.33	-0.44	N/A
ZFX	ENST00000539115.1	zinc finger protein, X-linked 	583	1	0	0	1	2	hsa-miR-627-3p				-0.33	-0.34	N/A
SLC39A14	ENST00000381237.1	solute carrier family 39 (zinc transporter), member 14 	2413	2	1	0	1	0	hsa-miR-627-3p				-0.33	-0.33	N/A
OCM2	ENST00000257627.4	oncomodulin 2 	5	1	1	0	0	0	hsa-miR-627-3p				-0.33	-0.33	N/A
PGR	ENST00000325455.5	progesterone receptor 	8	3	0	1	2	3	hsa-miR-627-3p				-0.33	-0.53	N/A
LIX1	ENST00000274382.4	Lix1 homolog (chicken) 	5	3	1	1	1	0	hsa-miR-627-3p				-0.33	-0.33	N/A
OCM	ENST00000242104.5	oncomodulin 	5	1	1	0	0	0	hsa-miR-627-3p				-0.33	-0.33	N/A
SEMA3D	ENST00000284136.6	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3D 	85	4	2	2	0	2	hsa-miR-627-3p				-0.33	-0.42	N/A
HOXC9	ENST00000303450.4	homeobox C9 	248	2	0	1	1	0	hsa-miR-627-3p				-0.32	-0.32	N/A
MACROD2	ENST00000217246.4	MACRO domain containing 2 	5	3	0	2	1	4	hsa-miR-627-3p				-0.32	-0.32	N/A
SLC38A11	ENST00000303735.4	solute carrier family 38, member 11 	5	3	1	1	1	0	hsa-miR-627-3p				-0.32	-0.32	N/A
PIN4	ENST00000218432.5	protein (peptidylprolyl cis/trans isomerase) NIMA-interacting, 4 (parvulin) 	29	1	1	0	0	0	hsa-miR-627-3p				-0.32	-0.32	N/A
DLX1	ENST00000341900.6	distal-less homeobox 1 	312	2	1	0	1	0	hsa-miR-627-3p				-0.32	-0.32	N/A
FUNDC1	ENST00000378045.4	FUN14 domain containing 1 	73	1	1	0	0	0	hsa-miR-627-3p				-0.32	-0.32	N/A
RAB7L1	ENST00000367139.3	RAB7, member RAS oncogene family-like 1 	61	3	2	1	0	0	hsa-miR-627-3p				-0.32	-0.32	N/A
PLOD2	ENST00000461497.1	procollagen-lysine, 2-oxoglutarate 5-dioxygenase 2 	141	2	1	0	1	0	hsa-miR-627-3p				-0.32	-0.40	N/A
AKAP9	ENST00000356239.3	A kinase (PRKA) anchor protein 9 	514	1	0	0	1	0	hsa-miR-627-3p				-0.32	-0.33	N/A
SLC5A12	ENST00000396005.3	solute carrier family 5 (sodium/monocarboxylate cotransporter), member 12 	8	6	2	3	1	1	hsa-miR-627-3p				-0.32	-0.62	N/A
ZNF793	ENST00000445217.1	zinc finger protein 793 	22	6	1	3	2	1	hsa-miR-627-3p				-0.32	-1.01	N/A
FBXO4	ENST00000509134.1	F-box protein 4 	230	2	2	0	0	0	hsa-miR-627-3p				-0.32	-0.58	N/A
TMEM168	ENST00000312814.6	transmembrane protein 168 	195	5	3	1	1	1	hsa-miR-627-3p				-0.32	-0.51	N/A
MRPS7	ENST00000245539.6	mitochondrial ribosomal protein S7 	6109	1	1	0	0	0	hsa-miR-627-3p				-0.32	-0.37	N/A
RAB39B	ENST00000369454.3	RAB39B, member RAS oncogene family 	10	3	1	0	2	1	hsa-miR-627-3p				-0.32	-0.37	N/A
SMG8	ENST00000300917.5	SMG8 nonsense mediated mRNA decay factor 	93	1	1	0	0	0	hsa-miR-627-3p				-0.32	-0.34	N/A
MED21	ENST00000282892.3	mediator complex subunit 21 	294	2	1	1	0	1	hsa-miR-627-3p				-0.32	-0.39	N/A
COL8A1	ENST00000261037.3	collagen, type VIII, alpha 1 	601	3	1	0	2	1	hsa-miR-627-3p				-0.32	-0.32	N/A
POTEH	ENST00000343518.6	POTE ankyrin domain family, member H 	5	1	1	0	0	0	hsa-miR-627-3p				-0.32	-0.32	N/A
KIAA0020	ENST00000397885.2	KIAA0020 	78	2	1	0	1	1	hsa-miR-627-3p				-0.31	-0.36	N/A
CLNK	ENST00000226951.6	cytokine-dependent hematopoietic cell linker 	5	1	1	0	0	4	hsa-miR-627-3p				-0.31	-0.31	N/A
ASAP1	ENST00000357668.1	ArfGAP with SH3 domain, ankyrin repeat and PH domain 1 	185	2	0	1	1	2	hsa-miR-627-3p				-0.31	-0.34	N/A
ZFP30	ENST00000392144.1	ZFP30 zinc finger protein 	41	1	1	0	0	2	hsa-miR-627-3p				-0.31	-0.37	N/A
PDE3B	ENST00000282096.4	phosphodiesterase 3B, cGMP-inhibited 	258	3	0	3	0	0	hsa-miR-627-3p				-0.31	-0.34	N/A
DUSP18	ENST00000403268.1	dual specificity phosphatase 18 	491	1	1	0	0	0	hsa-miR-627-3p				-0.31	-0.35	N/A
HOXA5	ENST00000222726.3	homeobox A5 	63	1	1	0	0	0	hsa-miR-627-3p				-0.31	-0.31	N/A
GCOM1	ENST00000380568.3	GRINL1A complex locus 1 	21	2	0	1	1	3	hsa-miR-627-3p				-0.31	-0.42	N/A
SNX10	ENST00000396376.1	sorting nexin 10 	9	2	1	1	0	0	hsa-miR-627-3p				-0.31	-0.36	N/A
RIT2	ENST00000589109.1	Ras-like without CAAX 2 	5	2	1	0	1	0	hsa-miR-627-3p				-0.31	-0.31	N/A
KRT13	ENST00000336861.3	keratin 13 	5	1	1	0	0	0	hsa-miR-627-3p				-0.31	-0.31	N/A
PRRG4	ENST00000257836.3	proline rich Gla (G-carboxyglutamic acid) 4 (transmembrane) 	47	3	2	0	1	1	hsa-miR-627-3p				-0.31	-0.31	N/A
ACER3	ENST00000532485.1	alkaline ceramidase 3 	295	2	1	1	0	2	hsa-miR-627-3p				-0.31	-0.34	N/A
TMEM100	ENST00000424486.2	transmembrane protein 100 	86	1	1	0	0	1	hsa-miR-627-3p				-0.31	-0.31	N/A
RHNO1	ENST00000489288.2	RAD9-HUS1-RAD1 interacting nuclear orphan 1 	786	1	1	0	0	1	hsa-miR-627-3p				-0.31	-0.31	N/A
VPS13B	ENST00000395996.1	vacuolar protein sorting 13 homolog B (yeast) 	262	6*	1	3	1	3	hsa-miR-627-3p				-0.30	-0.30	N/A
COL6A5	ENST00000265379.6	collagen, type VI, alpha 5 	5	1	1	0	0	1	hsa-miR-627-3p				-0.30	-0.30	N/A
GPRIN3	ENST00000609438.1	GPRIN family member 3 	213	4	2	1	1	0	hsa-miR-627-3p				-0.30	-0.31	N/A
ERCC6L2	ENST00000407474.3	excision repair cross-complementing rodent repair deficiency, complementation group 6-like 2 	118	1	1	0	0	1	hsa-miR-627-3p				-0.30	-0.37	N/A
MFSD6	ENST00000392328.1	major facilitator superfamily domain containing 6 	47	3	1	1	1	6	hsa-miR-627-3p				-0.30	-0.39	N/A
NFKBIB	ENST00000392079.3	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, beta 	85	3	1	1	1	0	hsa-miR-627-3p				-0.30	-0.30	N/A
METTL1	ENST00000257848.7	methyltransferase like 1 	285	1	1	0	0	0	hsa-miR-627-3p				-0.30	-0.30	N/A
ZNF225	ENST00000592780.1	zinc finger protein 225 	100	4	0	2	2	3	hsa-miR-627-3p				-0.30	-0.35	N/A
ANO6	ENST00000320560.8	anoctamin 6 	2262	4	0	2	2	1	hsa-miR-627-3p				-0.30	-0.30	N/A
BIRC2	ENST00000227758.2	baculoviral IAP repeat containing 2 	36	2	1	0	1	0	hsa-miR-627-3p				-0.30	-0.30	N/A
DNAJB14	ENST00000442697.2	DnaJ (Hsp40) homolog, subfamily B, member 14 	10	3	0	1	2	0	hsa-miR-627-3p				-0.30	-0.45	N/A
DCTN6	ENST00000221114.3	dynactin 6 	745	6	2	3	1	3	hsa-miR-627-3p				-0.30	-0.66	N/A
OR8J1	ENST00000303039.3	olfactory receptor, family 8, subfamily J, member 1 	5	1	0	1	0	0	hsa-miR-627-3p				-0.30	-0.30	N/A
SMARCA1	ENST00000371121.3	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1 	348	1	1	0	0	0	hsa-miR-627-3p				-0.30	-0.30	N/A
AL117190.3	ENST00000599197.1	Esophagus cancer-related gene-2 interaction susceptibility protein; Uncharacterized protein  	30	3	1	2	0	0	hsa-miR-627-3p				-0.30	-0.35	N/A
EFNA5	ENST00000333274.6	ephrin-A5 	225	2	0	2	0	3	hsa-miR-627-3p				-0.30	-0.34	N/A
RP11-10A14.4	ENST00000518496.1	Uncharacterized protein  	9	1	1	0	0	1	hsa-miR-627-3p				-0.30	-0.31	N/A
RHBDL2	ENST00000372990.1	rhomboid, veinlet-like 2 (Drosophila) 	5	2	1	1	0	0	hsa-miR-627-3p				-0.30	-0.30	N/A
ADAM2	ENST00000347580.4	ADAM metallopeptidase domain 2 	5	1	1	0	0	0	hsa-miR-627-3p				-0.30	-0.30	N/A
ANKRD7	ENST00000357099.4	ankyrin repeat domain 7 	13	2	0	1	1	0	hsa-miR-627-3p				-0.30	-0.30	N/A
N4BP2	ENST00000261435.6	NEDD4 binding protein 2 	16	3	0	3	0	0	hsa-miR-627-3p				-0.30	-0.30	N/A
NCL	ENST00000322723.4	nucleolin 	10100	1	1	0	0	0	hsa-miR-627-3p				-0.30	-0.30	N/A
SOGA3	ENST00000556132.1	SOGA family member 3 	95	3	1	1	1	2	hsa-miR-627-3p				-0.30	-0.37	N/A
FYB	ENST00000351578.6	FYN binding protein 	5	1	1	0	0	0	hsa-miR-627-3p				-0.30	-0.30	N/A
TBL2	ENST00000305632.5	transducin (beta)-like 2 	990	2	1	1	0	0	hsa-miR-627-3p				-0.30	-0.30	N/A
AEBP2	ENST00000266508.9	AE binding protein 2 	1228	3	0	2	1	1	hsa-miR-627-3p				-0.30	-0.37	N/A
IL1RN	ENST00000361779.3	interleukin 1 receptor antagonist 	19	1	1	0	0	0	hsa-miR-627-3p				-0.30	-0.30	N/A
PLIN2	ENST00000411567.1	perilipin 2 	887	1	1	0	0	1	hsa-miR-627-3p				-0.30	-0.30	N/A
TSNAX	ENST00000366639.4	translin-associated factor X 	936	1	1	0	0	0	hsa-miR-627-3p				-0.30	-0.31	N/A
ANKRD20A3	ENST00000254835.2	ankyrin repeat domain 20 family, member A3 	5	2	2	0	0	0	hsa-miR-627-3p				-0.29	-0.29	N/A
SNX16	ENST00000353788.4	sorting nexin 16 	156	1	1	0	0	0	hsa-miR-627-3p				-0.29	-0.29	N/A
KLHL20	ENST00000209884.4	kelch-like family member 20 	324	2	1	1	0	0	hsa-miR-627-3p				-0.29	-0.29	N/A
CSNK2B	ENST00000375885.4	casein kinase 2, beta polypeptide 	3847	1	0	1	0	0	hsa-miR-627-3p				-0.29	-0.30	N/A
PTPN22	ENST00000460620.1	protein tyrosine phosphatase, non-receptor type 22 (lymphoid) 	5	2	0	2	0	0	hsa-miR-627-3p				-0.29	-0.29	N/A
PCDH17	ENST00000377918.3	protocadherin 17 	477	5	2	2	1	1	hsa-miR-627-3p				-0.29	-0.32	N/A
C1orf143	ENST00000443836.1	chromosome 1 open reading frame 143 	5	1	0	1	0	0	hsa-miR-627-3p				-0.29	-0.29	N/A
CLEC7A	ENST00000298523.5	C-type lectin domain family 7, member A 	5	2	1	0	1	0	hsa-miR-627-3p				-0.29	-0.40	N/A
ANKRD20A4	ENST00000357336.3	ankyrin repeat domain 20 family, member A4 	5	2	2	0	0	0	hsa-miR-627-3p				-0.29	-0.29	N/A
RAB3IP	ENST00000483530.2	RAB3A interacting protein 	73	6	2	4	0	0	hsa-miR-627-3p				-0.29	-0.40	N/A
FAM179B	ENST00000382233.2	family with sequence similarity 179, member B 	12	4	1	2	1	4	hsa-miR-627-3p				-0.29	-0.29	N/A
TCTN3	ENST00000371217.5	tectonic family member 3 	1900	1	0	1	0	0	hsa-miR-627-3p				-0.29	-0.29	N/A
OLR1	ENST00000543993.1	oxidized low density lipoprotein (lectin-like) receptor 1 	15	2	1	0	1	0	hsa-miR-627-3p				-0.29	-0.29	N/A
DHFR	ENST00000511032.1	dihydrofolate reductase 	5	2	0	2	0	4	hsa-miR-627-3p				-0.29	-0.36	N/A
IQCA1	ENST00000409907.3	IQ motif containing with AAA domain 1 	21	1	1	0	0	0	hsa-miR-627-3p				-0.29	-0.29	N/A
SPRED1	ENST00000299084.4	sprouty-related, EVH1 domain containing 1 	547	2	0	1	1	2	hsa-miR-627-3p				-0.29	-0.40	N/A
PRDM6	ENST00000407847.4	PR domain containing 6 	69	3	0	1	2	2	hsa-miR-627-3p				-0.29	-0.34	N/A
WBSCR22	ENST00000265758.2	Williams Beuren syndrome chromosome region 22 	1843	1	0	1	0	0	hsa-miR-627-3p				-0.29	-0.29	N/A
GPR26	ENST00000284674.1	G protein-coupled receptor 26 	5	7	3	1	3	1	hsa-miR-627-3p				-0.29	-0.38	N/A
MS4A6A	ENST00000528851.1	membrane-spanning 4-domains, subfamily A, member 6A 	5	2	0	2	0	1	hsa-miR-627-3p				-0.29	-0.29	N/A
ANGPT2	ENST00000325203.5	angiopoietin 2 	5	2	1	1	0	0	hsa-miR-627-3p				-0.29	-0.29	N/A
KRTAP3-2	ENST00000391587.1	keratin associated protein 3-2 	5	1	0	1	0	0	hsa-miR-627-3p				-0.29	-0.29	N/A
ZNF207	ENST00000394670.4	zinc finger protein 207 	839	4	1	2	1	8	hsa-miR-627-3p				-0.29	-0.96	N/A
BOC	ENST00000485230.1	BOC cell adhesion associated, oncogene regulated 	159	1	1	0	0	1	hsa-miR-627-3p				-0.29	-0.29	N/A
LMBRD2	ENST00000296603.4	LMBR1 domain containing 2 	211	3	0	2	1	3	hsa-miR-627-3p				-0.29	-0.41	N/A
NUPR1	ENST00000324873.6	nuclear protein, transcriptional regulator, 1 	248	1	1	0	0	0	hsa-miR-627-3p				-0.28	-0.28	N/A
CCDC39	ENST00000273654.4	coiled-coil domain containing 39 	5	1	0	1	0	0	hsa-miR-627-3p				-0.28	-0.28	N/A
FAM9C	ENST00000542843.1	family with sequence similarity 9, member C 	5	5	0	3	2	2	hsa-miR-627-3p				-0.28	-0.28	N/A
RNF128	ENST00000324342.3	ring finger protein 128, E3 ubiquitin protein ligase 	17	1	1	0	0	0	hsa-miR-627-3p				-0.28	-0.28	N/A
CBX3	ENST00000409747.1	chromobox homolog 3 	889	1	1	0	0	0	hsa-miR-627-3p				-0.28	-0.29	N/A
ARV1	ENST00000310256.2	ARV1 homolog (S. cerevisiae) 	705	1	1	0	0	0	hsa-miR-627-3p				-0.28	-0.28	N/A
PPP1R12A	ENST00000261207.5	protein phosphatase 1, regulatory subunit 12A 	276	1	1	0	0	0	hsa-miR-627-3p				-0.28	-0.28	N/A
DTNB	ENST00000496972.2	dystrobrevin, beta 	11	2	1	0	1	0	hsa-miR-627-3p				-0.28	-0.28	N/A
EPB41L1	ENST00000441639.1	erythrocyte membrane protein band 4.1-like 1 	369	2	1	0	1	3	hsa-miR-627-3p				-0.28	-0.34	N/A
ONECUT1	ENST00000560699.2	one cut homeobox 1 	10	1	1	0	0	3	hsa-miR-627-3p				-0.28	-0.58	N/A
S100A10	ENST00000368811.3	S100 calcium binding protein A10 	2070	1	0	1	0	0	hsa-miR-627-3p				-0.28	-0.28	N/A
ZBTB8B	ENST00000609129.1	zinc finger and BTB domain containing 8B 	18	1	1	0	0	2	hsa-miR-627-3p				-0.28	-0.37	N/A
UTP14C	ENST00000521776.2	UTP14, U3 small nucleolar ribonucleoprotein, homolog C (yeast) 	174	1	0	1	0	2	hsa-miR-627-3p				-0.28	-0.45	N/A
NDN	ENST00000331837.4	necdin, melanoma antigen (MAGE) family member 	5	2	0	2	0	1	hsa-miR-627-3p				-0.28	-0.28	N/A
EPT1	ENST00000260585.7	ethanolaminephosphotransferase 1 (CDP-ethanolamine-specific) 	449	2	1	1	0	0	hsa-miR-627-3p				-0.28	-0.31	N/A
PIGK	ENST00000370812.3	phosphatidylinositol glycan anchor biosynthesis, class K 	1203	3	0	1	2	2	hsa-miR-627-3p				-0.28	-0.45	N/A
POU4F1	ENST00000377208.5	POU class 4 homeobox 1 	61	5	2	1	2	2	hsa-miR-627-3p				-0.28	-0.46	N/A
DYM	ENST00000442713.2	dymeclin 	547	4*	2	1	0	1	hsa-miR-627-3p				-0.28	-0.30	N/A
CPEB3	ENST00000412050.4	cytoplasmic polyadenylation element binding protein 3 	48	3	1	1	1	0	hsa-miR-627-3p				-0.28	-0.30	N/A
ERAP2	ENST00000437043.3	endoplasmic reticulum aminopeptidase 2 	19	3	2	1	0	1	hsa-miR-627-3p				-0.28	-0.28	N/A
DPF1	ENST00000420980.2	D4, zinc and double PHD fingers family 1 	11	1	1	0	0	0	hsa-miR-627-3p				-0.28	-0.28	N/A
C21orf128	ENST00000329015.2	chromosome 21 open reading frame 128 	5	2	1	1	0	0	hsa-miR-627-3p				-0.28	-0.28	N/A
TEX15	ENST00000256246.2	testis expressed 15 	58	2	0	0	2	0	hsa-miR-627-3p				-0.28	-0.28	N/A
ZNF37A	ENST00000361085.5	zinc finger protein 37A 	11	2	0	1	1	2	hsa-miR-627-3p				-0.28	-0.30	N/A
KCND3	ENST00000369697.1	potassium voltage-gated channel, Shal-related subfamily, member 3 	23	5	4	1	0	2	hsa-miR-627-3p				-0.28	-0.28	N/A
PSMA4	ENST00000558094.1	proteasome (prosome, macropain) subunit, alpha type, 4 	579	1	0	1	0	1	hsa-miR-627-3p				-0.28	-0.28	N/A
SMPDL3B	ENST00000373894.3	sphingomyelin phosphodiesterase, acid-like 3B 	97	1	1	0	0	0	hsa-miR-627-3p				-0.28	-0.28	N/A
PDE4D	ENST00000340635.6	phosphodiesterase 4D, cAMP-specific 	747	3	0	2	1	2	hsa-miR-627-3p				-0.28	-0.38	N/A
ASXL3	ENST00000269197.5	additional sex combs like 3 (Drosophila) 	65	3	0	3	0	2	hsa-miR-627-3p				-0.28	-0.28	N/A
IFIT5	ENST00000371795.4	interferon-induced protein with tetratricopeptide repeats 5 	160	2	2	0	0	2	hsa-miR-627-3p				-0.28	-0.65	N/A
ZBED2	ENST00000317012.4	zinc finger, BED-type containing 2 	5	1	1	0	0	0	hsa-miR-627-3p				-0.28	-0.28	N/A
UGT2B11	ENST00000446444.1	UDP glucuronosyltransferase 2 family, polypeptide B11 	5	1	1	0	0	0	hsa-miR-627-3p				-0.28	-0.28	N/A
PTCD3	ENST00000254630.7	pentatricopeptide repeat domain 3 	2308	3	1	0	2	0	hsa-miR-627-3p				-0.27	-0.29	N/A
MICU3	ENST00000318063.5	mitochondrial calcium uptake family, member 3 	9	2	1	0	1	2	hsa-miR-627-3p				-0.27	-0.27	N/A
CTAGE1	ENST00000391403.2	cutaneous T-cell lymphoma-associated antigen 1 	5	2	1	1	0	0	hsa-miR-627-3p				-0.27	-0.27	N/A
USP46	ENST00000441222.3	ubiquitin specific peptidase 46 	180	6	2	1	3	3	hsa-miR-627-3p				-0.27	-0.65	N/A
MAP3K2	ENST00000409947.1	mitogen-activated protein kinase kinase kinase 2 	187	4	1	2	1	5	hsa-miR-627-3p				-0.27	-0.28	N/A
SLC31A1	ENST00000374212.4	solute carrier family 31 (copper transporter), member 1 	171	1	1	0	0	0	hsa-miR-627-3p				-0.27	-0.27	N/A
TMEM192	ENST00000306480.6	transmembrane protein 192 	278	2	2	0	0	1	hsa-miR-627-3p				-0.27	-0.44	N/A
C12orf77	ENST00000549828.1	chromosome 12 open reading frame 77 	5	2	0	2	0	0	hsa-miR-627-3p				-0.27	-0.27	N/A
FOS	ENST00000303562.4	FBJ murine osteosarcoma viral oncogene homolog 	3716	1	1	0	0	0	hsa-miR-627-3p				-0.27	-0.27	N/A
NOC3L	ENST00000371361.3	nucleolar complex associated 3 homolog (S. cerevisiae) 	70	1	1	0	0	0	hsa-miR-627-3p				-0.27	-0.28	N/A
ORMDL1	ENST00000392350.3	ORM1-like 1 (S. cerevisiae) 	998	2	1	0	1	0	hsa-miR-627-3p				-0.27	-0.28	N/A
PNO1	ENST00000263657.2	partner of NOB1 homolog (S. cerevisiae) 	554	2	1	1	0	0	hsa-miR-627-3p				-0.27	-0.35	N/A
SLC35E3	ENST00000398004.2	solute carrier family 35, member E3 	250	3	2	0	1	0	hsa-miR-627-3p				-0.27	-0.35	N/A
BOLA1	ENST00000369152.5	bolA family member 1 	26	1	1	0	0	0	hsa-miR-627-3p				-0.27	-0.27	N/A
FAM173B	ENST00000280330.8	family with sequence similarity 173, member B 	257	4	2	0	2	1	hsa-miR-627-3p				-0.27	-0.70	N/A
MECOM	ENST00000460814.1	MDS1 and EVI1 complex locus 	138	1	1	0	0	0	hsa-miR-627-3p				-0.27	-0.28	N/A
RAD9A	ENST00000307980.2	RAD9 homolog A (S. pombe) 	38	1	1	0	0	0	hsa-miR-627-3p				-0.27	-0.34	N/A
SHOX2	ENST00000490689.2	short stature homeobox 2 	66	1	1	0	0	1	hsa-miR-627-3p				-0.27	-0.29	N/A
EMP2	ENST00000359543.3	epithelial membrane protein 2 	1725	1	1	0	0	0	hsa-miR-627-3p				-0.27	-0.27	N/A
UFL1	ENST00000369278.4	UFM1-specific ligase 1 	298	3	0	1	2	0	hsa-miR-627-3p				-0.27	-0.38	N/A
