Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
TUBAL3	ENST00000380419.3	tubulin, alpha-like 3 	5	1	1	0	0	0	hsa-miR-625-5p	0.0028	0.0207	0.1422	-0.66	-0.66	N/A
LALBA	ENST00000549817.1	lactalbumin, alpha- 	5	1	1	0	0	1	hsa-miR-625-5p	0.0042	0.0307	0.2118	-0.66	-0.66	N/A
LASP1	ENST00000318008.6	LIM and SH3 protein 1 	552	3	0	3	0	1	hsa-miR-625-5p	0.0075	0.0547	0.3865	-0.65	-0.67	N/A
STUB1	ENST00000219548.4	STIP1 homology and U-box containing protein 1, E3 ubiquitin protein ligase 	1084	1	1	0	0	1	hsa-miR-625-5p	0.0032	0.0237	0.1649	-0.65	-0.65	N/A
KRTAP10-12	ENST00000400365.3	keratin associated protein 10-12 	5	2	0	0	2	0	hsa-miR-625-5p	0.0029	0.0212	0.1475	-0.65	-0.65	N/A
PABPN1	ENST00000397276.2	poly(A) binding protein, nuclear 1 	110	3	0	3	0	2	hsa-miR-625-5p	0.0069	0.0502	0.3478	-0.65	-0.65	N/A
MGRN1	ENST00000415496.1	mahogunin ring finger 1, E3 ubiquitin protein ligase 	2337	2	1	0	1	3	hsa-miR-625-5p	0.0058	0.0424	0.3019	-0.65	-0.65	N/A
CAPN11	ENST00000398776.1	calpain 11 	5	2	1	0	1	1	hsa-miR-625-5p	0.0036	0.0264	0.1874	-0.65	-0.65	N/A
TSPAN1	ENST00000372003.1	tetraspanin 1 	16	1	1	0	0	0	hsa-miR-625-5p	0.0024	0.0179	0.1222	-0.65	-0.65	N/A
PACS1	ENST00000320580.4	phosphofurin acidic cluster sorting protein 1 	87	4	0	1	3	1	hsa-miR-625-5p	0.0107	0.0782	0.5455	-0.65	-0.65	N/A
S100A10	ENST00000368811.3	S100 calcium binding protein A10 	2070	1	1	0	0	0	hsa-miR-625-5p	0.0016	0.0117	0.0804	-0.65	-0.65	N/A
TFE3	ENST00000315869.7	transcription factor binding to IGHM enhancer 3 	20	2	2	0	0	1	hsa-miR-625-5p	0.0051	0.0376	0.2670	-0.64	-0.64	N/A
CD3E	ENST00000361763.4	CD3e molecule, epsilon (CD3-TCR complex) 	5	2	0	0	2	2	hsa-miR-625-5p	0.0044	0.0326	0.2276	-0.64	-0.64	N/A
AL161915.1	ENST00000391366.1	Uncharacterized protein  	18	2	1	0	1	0	hsa-miR-625-5p	0.0055	0.0404	0.2756	-0.64	-0.74	N/A
MKNK2	ENST00000591601.1	MAP kinase interacting serine/threonine kinase 2 	215	3	1	0	2	2	hsa-miR-625-5p	0.0069	0.0506	0.3563	-0.64	-0.64	N/A
RPL34	ENST00000394668.2	ribosomal protein L34 	624	1	1	0	0	0	hsa-miR-625-5p	0.0022	0.0162	0.1086	-0.64	-0.64	N/A
EDN1	ENST00000379375.5	endothelin 1 	113	2	1	0	1	0	hsa-miR-625-5p	0.0026	0.0191	0.1328	-0.64	-0.64	N/A
ORMDL3	ENST00000304046.2	ORM1-like 3 (S. cerevisiae) 	82	3	1	1	1	0	hsa-miR-625-5p	0.0021	0.0151	0.1062	-0.64	-0.69	N/A
TMIGD2	ENST00000595645.1	transmembrane and immunoglobulin domain containing 2 	5	1	1	0	0	0	hsa-miR-625-5p	0.0020	0.0142	0.0969	-0.64	-0.64	N/A
ATP6V0B	ENST00000532642.1	ATPase, H+ transporting, lysosomal 21kDa, V0 subunit b 	5885	2	0	1	1	0	hsa-miR-625-5p	0.0040	0.0295	0.2049	-0.64	-0.64	N/A
MXD1	ENST00000264444.2	MAX dimerization protein 1 	183	4	1	2	1	3	hsa-miR-625-5p	0.0061	0.0449	0.3130	-0.64	-1.06	N/A
C11orf83	ENST00000377953.3	chromosome 11 open reading frame 83 	6352	1	1	0	0	0	hsa-miR-625-5p	0.0016	0.0119	0.0816	-0.64	-0.64	N/A
BCL7A	ENST00000538010.1	B-cell CLL/lymphoma 7A 	96	3	0	2	1	3	hsa-miR-625-5p	0.0106	0.0778	0.5429	-0.63	-0.68	N/A
DLX3	ENST00000434704.2	distal-less homeobox 3 	5	2	1	1	0	1	hsa-miR-625-5p	0.0064	0.0467	0.3247	-0.63	-0.63	N/A
RBMX	ENST00000562646.1	RNA binding motif protein, X-linked 	77	2	1	1	0	0	hsa-miR-625-5p	0.0032	0.0238	0.1636	-0.63	-0.63	N/A
MYL12B	ENST00000237500.5	myosin, light chain 12B, regulatory 	1944	1	1	0	0	0	hsa-miR-625-5p	0.0022	0.0164	0.1095	-0.63	-0.63	N/A
HTR1A	ENST00000323865.3	5-hydroxytryptamine (serotonin) receptor 1A, G protein-coupled 	5	1	1	0	0	0	hsa-miR-625-5p	0.0020	0.0145	0.0978	-0.63	-0.63	N/A
FOXA1	ENST00000250448.2	forkhead box A1 	249	2	1	1	0	0	hsa-miR-625-5p	0.0041	0.0300	0.2087	-0.63	-0.63	N/A
KRT15	ENST00000393981.3	keratin 15 	8	3	1	1	1	1	hsa-miR-625-5p	0.0067	0.0490	0.3350	-0.63	-0.63	N/A
SCAMP2	ENST00000268099.9	secretory carrier membrane protein 2 	101	2	0	1	1	2	hsa-miR-625-5p	0.0067	0.0491	0.3430	-0.63	-0.66	N/A
CHAF1A	ENST00000301280.5	chromatin assembly factor 1, subunit A (p150) 	647	1	1	0	0	0	hsa-miR-625-5p	0.0034	0.0247	0.1660	-0.63	-0.63	N/A
AC011294.3	ENST00000451905.1	Uncharacterized protein  	5	2	1	1	0	0	hsa-miR-625-5p	0.0036	0.0261	0.1849	-0.63	-0.63	N/A
OCM2	ENST00000257627.4	oncomodulin 2 	5	1	1	0	0	0	hsa-miR-625-5p	0.0015	0.0107	0.0741	-0.63	-0.63	N/A
KRT23	ENST00000209718.3	keratin 23 (histone deacetylase inducible) 	5	1	1	0	0	0	hsa-miR-625-5p	0.0029	0.0211	0.1380	-0.63	-0.63	N/A
UBQLN2	ENST00000338222.5	ubiquilin 2 	70	2	2	0	0	0	hsa-miR-625-5p	0.0057	0.0413	0.2696	-0.63	-0.76	N/A
URM1	ENST00000372850.1	ubiquitin related modifier 1 	345	3	0	0	3	4	hsa-miR-625-5p	0.0060	0.0438	0.3110	-0.63	-0.70	N/A
OCM	ENST00000242104.5	oncomodulin 	5	1	1	0	0	0	hsa-miR-625-5p	0.0014	0.0105	0.0726	-0.62	-0.62	N/A
SYT7	ENST00000263846.4	synaptotagmin VII 	192	5	0	0	5	3	hsa-miR-625-5p	0.0059	0.0433	0.3088	-0.62	-1.14	N/A
G3BP2	ENST00000395719.3	GTPase activating protein (SH3 domain) binding protein 2 	4413	2	1	1	0	1	hsa-miR-625-5p	0.0045	0.0331	0.2291	-0.62	-0.65	N/A
RPP25	ENST00000322177.5	ribonuclease P/MRP 25kDa subunit 	546	3	0	1	2	0	hsa-miR-625-5p	0.0061	0.0446	0.3116	-0.62	-0.65	N/A
VTN	ENST00000226218.4	vitronectin 	9062	1	1	0	0	0	hsa-miR-625-5p	0.0023	0.0170	0.1138	-0.62	-0.63	N/A
ZFP69B	ENST00000484445.1	ZFP69 zinc finger protein B 	176	3	0	1	2	2	hsa-miR-625-5p	0.0051	0.0375	0.2660	-0.62	-0.64	N/A
CD79A	ENST00000221972.3	CD79a molecule, immunoglobulin-associated alpha 	5	1	1	0	0	1	hsa-miR-625-5p	0.0033	0.0240	0.1637	-0.62	-0.62	N/A
FAM50B	ENST00000380274.1	family with sequence similarity 50, member B 	540	1	1	0	0	0	hsa-miR-625-5p	0.0031	0.0223	0.1510	-0.62	-0.62	N/A
LRRC8E	ENST00000306708.6	leucine rich repeat containing 8 family, member E 	399	1	1	0	0	1	hsa-miR-625-5p	0.0058	0.0424	0.2749	-0.62	-0.62	N/A
SERPINE2	ENST00000409304.1	serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 2 	1372	1	1	0	0	1	hsa-miR-625-5p	0.0034	0.0248	0.1632	-0.62	-0.62	N/A
TRAM2	ENST00000182527.3	translocation associated membrane protein 2 	2774	3	1	0	2	2	hsa-miR-625-5p	0.0103	0.0754	0.5190	-0.61	-0.62	N/A
CTB-54O9.9	ENST00000586012.1	Uncharacterized protein  	5	2	0	0	2	1	hsa-miR-625-5p	0.0041	0.0302	0.2099	-0.61	-0.66	N/A
AKAP5	ENST00000394718.4	A kinase (PRKA) anchor protein 5 	75	3	2	1	0	0	hsa-miR-625-5p	0.0067	0.0489	0.3173	-0.61	-0.62	N/A
EPB41L1	ENST00000441639.1	erythrocyte membrane protein band 4.1-like 1 	369	7	1	5	1	2	hsa-miR-625-5p	0.0069	0.0507	0.3501	-0.61	-0.86	N/A
TBC1D7	ENST00000356436.4	TBC1 domain family, member 7 	236	1	1	0	0	0	hsa-miR-625-5p	0.0017	0.0127	0.0860	-0.61	-0.87	N/A
PABPC4	ENST00000372862.3	poly(A) binding protein, cytoplasmic 4 (inducible form) 	98	1	1	0	0	0	hsa-miR-625-5p	0.0027	0.0198	0.1345	-0.61	-0.62	N/A
TEKT4	ENST00000295201.4	tektin 4 	5	2	0	1	1	0	hsa-miR-625-5p	0.0011	0.0080	0.0560	-0.61	-0.61	N/A
NAPA	ENST00000263354.3	N-ethylmaleimide-sensitive factor attachment protein, alpha 	49	4	1	0	3	0	hsa-miR-625-5p	0.0054	0.0394	0.2769	-0.61	-0.68	N/A
GPR144	ENST00000334810.1	G protein-coupled receptor 144 	5	3	2	0	1	0	hsa-miR-625-5p	0.0072	0.0531	0.3751	-0.61	-0.61	N/A
H1FNT	ENST00000335017.1	H1 histone family, member N, testis-specific 	5	1	1	0	0	0	hsa-miR-625-5p	0.0021	0.0153	0.1028	-0.61	-0.61	N/A
SPIN1	ENST00000375859.3	spindlin 1 	686	2	1	1	0	0	hsa-miR-625-5p	0.0057	0.0416	0.2705	-0.61	-0.63	N/A
NFIC	ENST00000346156.5	nuclear factor I/C (CCAAT-binding transcription factor) 	26	3	0	0	3	6	hsa-miR-625-5p	0.0170	0.1248	0.8909	-0.61	-0.80	N/A
STX1B	ENST00000215095.5	syntaxin 1B 	26	4	1	2	1	1	hsa-miR-625-5p	0.0068	0.0495	0.3440	-0.61	-0.77	N/A
NCR3	ENST00000376073.4	natural cytotoxicity triggering receptor 3 	5	1	1	0	0	0	hsa-miR-625-5p	0.0023	0.0167	0.1146	-0.60	-0.60	N/A
MAP1A	ENST00000382031.1	microtubule-associated protein 1A 	223	4	0	0	4	0	hsa-miR-625-5p	0.0077	0.0563	0.4018	-0.60	-0.60	N/A
TBX6	ENST00000395224.2	T-box 6 	23	2	1	0	1	0	hsa-miR-625-5p	0.0035	0.0258	0.1811	-0.60	-0.60	N/A
PSMB8	ENST00000395339.3	proteasome (prosome, macropain) subunit, beta type, 8 	18	1	1	0	0	0	hsa-miR-625-5p	0.0017	0.0126	0.0860	-0.60	-0.60	N/A
MBD2	ENST00000256429.3	methyl-CpG binding domain protein 2 	823	1	1	0	0	1	hsa-miR-625-5p	0.0027	0.0198	0.1359	-0.60	-0.64	N/A
STMN3	ENST00000370053.1	stathmin-like 3 	17	3	0	0	3	1	hsa-miR-625-5p	0.0036	0.0267	0.1883	-0.60	-0.60	N/A
C1orf43	ENST00000368521.5	chromosome 1 open reading frame 43 	1718	1	1	0	0	0	hsa-miR-625-5p	0.0044	0.0317	0.2042	-0.60	-0.60	N/A
CDKN2A	ENST00000498124.1	cyclin-dependent kinase inhibitor 2A 	354	1	1	0	0	0	hsa-miR-625-5p	0.0025	0.0182	0.1200	-0.60	-0.63	N/A
DKFZP434E1119	ENST00000598970.1		5	2	0	1	1	4	hsa-miR-625-5p	0.0052	0.0383	0.2673	-0.60	-0.60	N/A
AKNAD1	ENST00000370001.3	AKNA domain containing 1 	5	1	1	0	0	0	hsa-miR-625-5p	0.0024	0.0175	0.1166	-0.60	-0.60	N/A
SLC36A1	ENST00000243389.3	solute carrier family 36 (proton/amino acid symporter), member 1 	236	4	1	1	2	2	hsa-miR-625-5p	0.0091	0.0667	0.4596	-0.60	-0.60	N/A
PLXNB3	ENST00000538966.1	plexin B3 	22	2	0	2	0	1	hsa-miR-625-5p	0.0046	0.0339	0.2397	-0.60	-0.60	N/A
AKT2	ENST00000392038.2	v-akt murine thymoma viral oncogene homolog 2 	525	3	0	1	2	1	hsa-miR-625-5p	0.0057	0.0417	0.2925	-0.59	-0.70	N/A
VAMP1	ENST00000361716.3	vesicle-associated membrane protein 1 (synaptobrevin 1) 	8	2	1	1	0	1	hsa-miR-625-5p	0.0063	0.0462	0.3180	-0.59	-0.59	N/A
RNF10	ENST00000325954.4	ring finger protein 10 	570	1	1	0	0	0	hsa-miR-625-5p	0.0021	0.0154	0.1068	-0.59	-0.59	N/A
CASQ1	ENST00000368078.3	calsequestrin 1 (fast-twitch, skeletal muscle) 	5	1	1	0	0	1	hsa-miR-625-5p	0.0031	0.0227	0.1573	-0.59	-0.59	N/A
BNIP3L	ENST00000380629.2	BCL2/adenovirus E1B 19kDa interacting protein 3-like 	191	1	1	0	0	0	hsa-miR-625-5p	0.0015	0.0111	0.0768	-0.59	-0.59	N/A
ATXN1L	ENST00000427980.2	ataxin 1-like 	12	3	0	0	3	1	hsa-miR-625-5p	0.0083	0.0609	0.4332	-0.59	-0.59	N/A
RAB11FIP5	ENST00000258098.6	RAB11 family interacting protein 5 (class I) 	81	2	1	0	1	1	hsa-miR-625-5p	0.0048	0.0354	0.2471	-0.59	-0.61	N/A
HOXC8	ENST00000040584.4	homeobox C8 	5	1	1	0	0	5	hsa-miR-625-5p	0.0071	0.0519	0.3623	-0.59	-0.59	N/A
CRYZ	ENST00000370872.3	crystallin, zeta (quinone reductase) 	317	1	1	0	0	0	hsa-miR-625-5p	0.0017	0.0125	0.0853	-0.59	-0.59	N/A
KCNE1	ENST00000399289.3	potassium voltage-gated channel, Isk-related family, member 1 	5	2	1	0	1	0	hsa-miR-625-5p	0.0038	0.0281	0.1969	-0.59	-0.59	N/A
CADM4	ENST00000222374.2	cell adhesion molecule 4 	50	2	0	0	2	3	hsa-miR-625-5p	0.0042	0.0308	0.2173	-0.59	-0.59	N/A
LPIN3	ENST00000373257.3	lipin 3 	108	2	0	0	2	1	hsa-miR-625-5p	0.0059	0.0435	0.3017	-0.59	-0.59	N/A
FGF1	ENST00000360966.5	fibroblast growth factor 1 (acidic) 	88	1	1	0	0	3	hsa-miR-625-5p	0.0041	0.0298	0.2020	-0.59	-0.88	N/A
PKN3	ENST00000291906.4	protein kinase N3 	224	2	1	1	0	0	hsa-miR-625-5p	0.0040	0.0290	0.2040	-0.58	-0.59	N/A
LRRC26	ENST00000371542.3	leucine rich repeat containing 26 	16	1	1	0	0	0	hsa-miR-625-5p	0.0016	0.0120	0.0831	-0.58	-0.58	N/A
NAB2	ENST00000357680.4	NGFI-A binding protein 2 (EGR1 binding protein 2) 	4262	2	0	0	2	0	hsa-miR-625-5p	0.0053	0.0389	0.2749	-0.58	-0.58	N/A
FHIT	ENST00000492590.1	fragile histidine triad 	141	2	0	1	1	0	hsa-miR-625-5p	0.0017	0.0123	0.0874	-0.58	-0.58	N/A
PLA2G2D	ENST00000375105.3	phospholipase A2, group IID 	5	3	0	1	2	2	hsa-miR-625-5p	0.0052	0.0385	0.2727	-0.58	-0.58	N/A
SEMA6A	ENST00000343348.6	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A 	106	3	1	1	1	1	hsa-miR-625-5p	0.0044	0.0321	0.2220	-0.58	-0.79	N/A
CXorf24	ENST00000357412.1	chromosome X open reading frame 24 	60	1	1	0	0	0	hsa-miR-625-5p	0.0026	0.0190	0.1253	-0.58	-0.58	N/A
ILK	ENST00000537806.1	integrin-linked kinase 	491	1	1	0	0	1	hsa-miR-625-5p	0.0027	0.0196	0.1337	-0.58	-0.58	N/A
THUMPD2	ENST00000505747.1	THUMP domain containing 2 	700	1	1	0	0	0	hsa-miR-625-5p	0.0026	0.0186	0.1230	-0.58	-0.58	N/A
LURAP1	ENST00000371980.3	leucine rich adaptor protein 1 	20	3	1	0	2	1	hsa-miR-625-5p	0.0042	0.0307	0.2138	-0.58	-0.73	N/A
CBLN1	ENST00000219197.6	cerebellin 1 precursor 	12	2	0	0	2	1	hsa-miR-625-5p	0.0041	0.0297	0.2083	-0.58	-0.60	N/A
NKAPL	ENST00000343684.3	NFKB activating protein-like 	5	1	1	0	0	0	hsa-miR-625-5p	0.0019	0.0140	0.0960	-0.58	-0.58	N/A
ITFG3	ENST00000399932.3	integrin alpha FG-GAP repeat containing 3 	1046	4	0	0	4	0	hsa-miR-625-5p	0.0038	0.0276	0.1949	-0.58	-0.58	N/A
ELOVL2	ENST00000354666.3	ELOVL fatty acid elongase 2 	99	2	1	1	0	0	hsa-miR-625-5p	0.0043	0.0311	0.2029	-0.58	-0.64	N/A
PLEKHS1	ENST00000354462.3	pleckstrin homology domain containing, family S member 1 	7	2	0	2	0	0	hsa-miR-625-5p	0.0096	0.0706	0.4953	-0.58	-0.58	N/A
AC115618.1	ENST00000376775.2	Uncharacterized protein; cDNA FLJ26048 fis, clone PRS02384  	5	2	0	1	1	1	hsa-miR-625-5p	0.0046	0.0334	0.2301	-0.58	-0.58	N/A
TNNI1	ENST00000361379.4	troponin I type 1 (skeletal, slow) 	5	3	1	0	2	1	hsa-miR-625-5p	0.0049	0.0357	0.2526	-0.58	-0.60	N/A
MANBAL	ENST00000397150.1	mannosidase, beta A, lysosomal-like 	2819	2	0	1	1	0	hsa-miR-625-5p	0.0028	0.0208	0.1441	-0.58	-0.58	N/A
MRPS34	ENST00000177742.3	mitochondrial ribosomal protein S34 	189	1	1	0	0	0	hsa-miR-625-5p	0.0024	0.0176	0.1209	-0.58	-0.58	N/A
C10orf53	ENST00000374112.3	chromosome 10 open reading frame 53 	5	2	0	0	2	0	hsa-miR-625-5p	0.0046	0.0339	0.2369	-0.57	-0.57	N/A
APPL1	ENST00000288266.3	adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 1 	908	2	0	2	0	0	hsa-miR-625-5p	0.0050	0.0366	0.2440	-0.57	-0.57	N/A
C1QTNF1	ENST00000392445.2	C1q and tumor necrosis factor related protein 1 	74	4	0	1	3	0	hsa-miR-625-5p	0.0044	0.0322	0.2268	-0.57	-0.57	N/A
SPACA4	ENST00000321762.1	sperm acrosome associated 4 	5	1	1	0	0	0	hsa-miR-625-5p	0.0019	0.0138	0.0944	-0.57	-0.57	N/A
PLXNA4	ENST00000321063.4	plexin A4 	9	6	0	0	6	3	hsa-miR-625-5p	0.0082	0.0599	0.4246	-0.57	-1.02	N/A
MESDC1	ENST00000267984.2	mesoderm development candidate 1 	84	1	1	0	0	0	hsa-miR-625-5p	0.0033	0.0242	0.1672	-0.57	-0.57	N/A
EMC10	ENST00000376918.3	ER membrane protein complex subunit 10 	1981	7	1	3	3	4	hsa-miR-625-5p	0.0049	0.0358	0.2517	-0.57	-1.25	N/A
SLC7A8	ENST00000469263.1	solute carrier family 7 (amino acid transporter light chain, L system), member 8 	15	3	0	1	2	1	hsa-miR-625-5p	0.0075	0.0549	0.3853	-0.57	-0.57	N/A
SIRT2	ENST00000358931.5	sirtuin 2 	25	2	1	0	1	0	hsa-miR-625-5p	0.0050	0.0367	0.2513	-0.57	-0.67	N/A
PDE4A	ENST00000380702.2	phosphodiesterase 4A, cAMP-specific 	48	3	1	1	1	2	hsa-miR-625-5p	0.0089	0.0654	0.4573	-0.57	-0.57	N/A
CTRC	ENST00000375943.2	chymotrypsin C (caldecrin) 	5	2	1	0	1	0	hsa-miR-625-5p	0.0061	0.0449	0.3125	-0.57	-0.57	N/A
RSPO2	ENST00000517939.1	R-spondin 2 	5	1	1	0	0	0	hsa-miR-625-5p	0.0036	0.0264	0.1730	-0.57	-0.57	N/A
PTGDR2	ENST00000332539.4	prostaglandin D2 receptor 2 	170	2	1	1	0	0	hsa-miR-625-5p	0.0064	0.0464	0.2970	-0.57	-0.57	N/A
PIANP	ENST00000534837.1	PILR alpha associated neural protein 	8	3	0	2	1	2	hsa-miR-625-5p	0.0092	0.0677	0.4699	-0.57	-0.75	N/A
IGF1	ENST00000337514.6	insulin-like growth factor 1 (somatomedin C) 	19	3	1	0	2	2	hsa-miR-625-5p	0.0027	0.0197	0.1394	-0.57	-0.94	N/A
LEFTY2	ENST00000420304.2	left-right determination factor 2 	5	1	1	0	0	0	hsa-miR-625-5p	0.0036	0.0261	0.1692	-0.57	-0.57	N/A
PPIL1	ENST00000373699.5	peptidylprolyl isomerase (cyclophilin)-like 1 	662	1	1	0	0	0	hsa-miR-625-5p	0.0028	0.0201	0.1358	-0.56	-0.56	N/A
THOC5	ENST00000490103.1	THO complex 5 	587	2	1	1	0	1	hsa-miR-625-5p	0.0024	0.0173	0.1174	-0.56	-0.83	N/A
RP11-826N14.2	ENST00000512675.1	Uncharacterized protein  	5	1	1	0	0	0	hsa-miR-625-5p	0.0029	0.0215	0.1528	-0.56	-0.56	N/A
P2RY4	ENST00000374519.2	pyrimidinergic receptor P2Y, G-protein coupled, 4 	5	1	1	0	0	0	hsa-miR-625-5p	0.0031	0.0228	0.1550	-0.56	-0.56	N/A
CA10	ENST00000570565.1	carbonic anhydrase X 	5	1	1	0	0	1	hsa-miR-625-5p	0.0039	0.0282	0.1910	-0.56	-0.56	N/A
DLX6	ENST00000518156.2	distal-less homeobox 6 	76	1	1	0	0	0	hsa-miR-625-5p	0.0033	0.0238	0.1607	-0.56	-0.56	N/A
PPP1R3C	ENST00000238994.5	protein phosphatase 1, regulatory subunit 3C 	416	1	1	0	0	0	hsa-miR-625-5p	0.0027	0.0199	0.1307	-0.56	-0.56	N/A
DTX3	ENST00000551632.1	deltex homolog 3 (Drosophila) 	28	2	1	0	1	0	hsa-miR-625-5p	0.0042	0.0309	0.2161	-0.56	-0.56	N/A
BMF	ENST00000220446.4	Bcl2 modifying factor 	179	3	0	2	1	1	hsa-miR-625-5p	0.0074	0.0539	0.3664	-0.56	-0.75	N/A
KRTAP10-7	ENST00000380102.2	keratin associated protein 10-7 	5	1	1	0	0	0	hsa-miR-625-5p	0.0035	0.0253	0.1737	-0.56	-0.56	N/A
SLAMF8	ENST00000289707.5	SLAM family member 8 	5	2	1	0	1	1	hsa-miR-625-5p	0.0059	0.0429	0.2894	-0.56	-0.56	N/A
PHYH	ENST00000396913.2	phytanoyl-CoA 2-hydroxylase 	1932	1	1	0	0	0	hsa-miR-625-5p	0.0024	0.0173	0.1143	-0.56	-0.71	N/A
GJB4	ENST00000339480.1	gap junction protein, beta 4, 30.3kDa 	5	2	0	0	2	1	hsa-miR-625-5p	0.0075	0.0551	0.3878	-0.55	-0.55	N/A
SPARC	ENST00000231061.4	secreted protein, acidic, cysteine-rich (osteonectin) 	2467	1	1	0	0	0	hsa-miR-625-5p	0.0032	0.0236	0.1634	-0.55	-0.55	N/A
JAZF1	ENST00000283928.5	JAZF zinc finger 1 	869	1	1	0	0	0	hsa-miR-625-5p	0.0027	0.0197	0.1368	-0.55	-0.56	N/A
INIP	ENST00000374242.4	INTS3 and NABP interacting protein 	423	2	0	2	0	0	hsa-miR-625-5p	0.0049	0.0357	0.2335	-0.55	-0.57	N/A
SGSM1	ENST00000400358.4	small G protein signaling modulator 1 	25	3	0	0	3	0	hsa-miR-625-5p	0.0075	0.0553	0.3853	-0.55	-0.55	N/A
SLC25A42	ENST00000318596.7	solute carrier family 25, member 42 	1088	5	1	0	4	2	hsa-miR-625-5p	0.0069	0.0503	0.3535	-0.55	-0.78	N/A
LIX1L	ENST00000369308.3	Lix1 homolog (mouse)-like 	695	3	0	1	2	0	hsa-miR-625-5p	0.0064	0.0463	0.3038	-0.55	-0.69	N/A
GSTM4	ENST00000369833.1	glutathione S-transferase mu 4 	767	2	0	2	0	2	hsa-miR-625-5p	0.0086	0.0630	0.4353	-0.55	-0.55	N/A
PER2	ENST00000254658.3	period circadian clock 2 	106	2	0	0	2	1	hsa-miR-625-5p	0.0060	0.0441	0.3122	-0.55	-0.55	N/A
PCDHGB1	ENST00000523390.1	protocadherin gamma subfamily B, 1 	145	3	2	1	0	1	hsa-miR-625-5p	0.0074	0.0541	0.3724	-0.55	-0.55	N/A
PCDHGB4	ENST00000519479.1	protocadherin gamma subfamily B, 4 	145	3	2	1	0	1	hsa-miR-625-5p	0.0070	0.0513	0.3521	-0.55	-0.55	N/A
PRPF38B	ENST00000370025.4	pre-mRNA processing factor 38B 	724	2	2	0	0	0	hsa-miR-625-5p	0.0024	0.0172	0.1159	-0.55	-0.86	N/A
PCDHGB2	ENST00000522605.1	protocadherin gamma subfamily B, 2 	145	3	2	1	0	1	hsa-miR-625-5p	0.0070	0.0514	0.3532	-0.55	-0.55	N/A
PCDHGB7	ENST00000398594.2	protocadherin gamma subfamily B, 7 	145	3	2	1	0	1	hsa-miR-625-5p	0.0071	0.0523	0.3592	-0.55	-0.55	N/A
PCDHGB6	ENST00000520790.1	protocadherin gamma subfamily B, 6 	145	3	2	1	0	1	hsa-miR-625-5p	0.0073	0.0535	0.3680	-0.55	-0.55	N/A
PCDHGB3	ENST00000576222.1	protocadherin gamma subfamily B, 3 	145	3	2	1	0	1	hsa-miR-625-5p	0.0071	0.0520	0.3572	-0.55	-0.55	N/A
PCDHGA5	ENST00000518069.1	protocadherin gamma subfamily A, 5 	145	3	2	1	0	1	hsa-miR-625-5p	0.0071	0.0520	0.3569	-0.55	-0.55	N/A
POLR2M	ENST00000299638.3	polymerase (RNA) II (DNA directed) polypeptide M 	21	2	1	1	0	0	hsa-miR-625-5p	0.0044	0.0320	0.2176	-0.55	-0.55	N/A
PCDHGA8	ENST00000398604.2	protocadherin gamma subfamily A, 8 	145	3	2	1	0	1	hsa-miR-625-5p	0.0072	0.0526	0.3620	-0.55	-0.55	N/A
PCDHGA4	ENST00000571252.1	protocadherin gamma subfamily A, 4 	145	3	2	1	0	1	hsa-miR-625-5p	0.0070	0.0511	0.3504	-0.55	-0.55	N/A
TRAF4	ENST00000262395.5	TNF receptor-associated factor 4 	3123	2	0	1	1	0	hsa-miR-625-5p	0.0040	0.0290	0.1943	-0.55	-0.55	N/A
UBE2V1	ENST00000371657.5	ubiquitin-conjugating enzyme E2 variant 1 	1621	2	0	1	1	0	hsa-miR-625-5p	0.0039	0.0284	0.1940	-0.55	-0.55	N/A
C12orf49	ENST00000261318.3	chromosome 12 open reading frame 49 	673	3	1	1	1	2	hsa-miR-625-5p	0.0056	0.0411	0.2815	-0.55	-0.68	N/A
SRP14	ENST00000267884.6	signal recognition particle 14kDa (homologous Alu RNA binding protein) 	1602	1	1	0	0	0	hsa-miR-625-5p	0.0015	0.0108	0.0766	-0.55	-0.55	N/A
TSPAN15	ENST00000373290.2	tetraspanin 15 	15	1	1	0	0	0	hsa-miR-625-5p	0.0020	0.0149	0.1039	-0.55	-0.55	N/A
PCDHGC3	ENST00000308177.3	protocadherin gamma subfamily C, 3 	145	3	2	1	0	1	hsa-miR-625-5p	0.0070	0.0515	0.3534	-0.55	-0.55	N/A
ZNF131	ENST00000505606.2	zinc finger protein 131 	1015	1	1	0	0	1	hsa-miR-625-5p	0.0031	0.0226	0.1551	-0.54	-0.54	N/A
PCDHGC4	ENST00000306593.1	protocadherin gamma subfamily C, 4 	145	3	2	1	0	1	hsa-miR-625-5p	0.0070	0.0514	0.3528	-0.54	-0.54	N/A
SRSF2	ENST00000392485.2	serine/arginine-rich splicing factor 2 	9241	3	1	2	0	0	hsa-miR-625-5p	0.0063	0.0457	0.3047	-0.54	-1.06	N/A
